League,GameId,MatchId,WinTeam,LossTeam,BestOf,SeriesScore,Gamelength,Team1Gold,Team2Gold,Team1Kills,Team2Kills
LEC,LEC/2026 Season/Versus Season_Week 3_17_1,LEC/2026 Season/Versus Season_Week 3_17,Team Heretics,Movistar KOI,1.0,1-0,37:49,81265,74080,23,13
LEC,LEC/2026 Season/Versus Season_Week 3_18_1,LEC/2026 Season/Versus Season_Week 3_18,Karmine Corp,Shifters,1.0,0-1,31:16,72458,51935,25,6
LEC,LEC/2026 Season/Versus Season_Week 3_2_1,LEC/2026 Season/Versus Season_Week 3_2,GIANTX,Natus Vincere,1.0,0-1,34:04,81282,71122,29,14
LEC,LEC/2026 Season/Versus Season_Week 3_3_1,LEC/2026 Season/Versus Season_Week 3_3,Shifters,Fnatic,1.0,1-0,33:20,63083,65273,15,14
LEC,LEC/2026 Season/Versus Season_Week 3_4_1,LEC/2026 Season/Versus Season_Week 3_4,G2 Esports,Karmine Corp Blue,1.0,0-1,34:00,67735,59410,16,12
LEC,LEC/2026 Season/Versus Season_Week 3_5_1,LEC/2026 Season/Versus Season_Week 3_5,Team Vitality,Karmine Corp,1.0,1-0,32:58,72318,60951,16,5
LEC,LEC/2026 Season/Versus Season_Week 3_6_1,LEC/2026 Season/Versus Season_Week 3_6,Los Ratones,Movistar KOI,1.0,0-1,39:57,79424,73644,14,10
LEC,LEC/2026 Season/Versus Season_Week 3_7_1,LEC/2026 Season/Versus Season_Week 3_7,Natus Vincere,Shifters,1.0,0-1,41:06,79212,91133,14,20
LEC,LEC/2026 Season/Versus Season_Week 3_8_1,LEC/2026 Season/Versus Season_Week 3_8,Team Heretics,Karmine Corp Blue,1.0,1-0,42:46,86257,77317,21,12
LEC,LEC/2026 Season/Versus Season_Week 3_9_1,LEC/2026 Season/Versus Season_Week 3_9,Team Vitality,GIANTX,1.0,1-0,36:38,68553,74017,9,18
LEC,LEC/2026 Season/Versus Season_Week 4_1_1,LEC/2026 Season/Versus Season_Week 4_1,Team Heretics,Fnatic,1.0,1-0,35:05,69083,62983,17,11
LEC,LEC/2026 Season/Versus Season_Week 4_10_1,LEC/2026 Season/Versus Season_Week 4_10,Movistar KOI,Natus Vincere,1.0,0-1,28:58,62936,49443,13,2
LEC,LEC/2026 Season/Versus Season_Week 4_11_1,LEC/2026 Season/Versus Season_Week 4_11,Team Heretics,Karmine Corp,1.0,1-0,34:03,69680,61026,18,4
LEC,LEC/2026 Season/Versus Season_Week 4_12_1,LEC/2026 Season/Versus Season_Week 4_12,G2 Esports,Fnatic,1.0,0-1,27:57,63341,48220,20,5
LEC,LEC/2026 Season/Versus Season_Week 4_2_1,LEC/2026 Season/Versus Season_Week 4_2,Shifters,Karmine Corp Blue,1.0,1-0,33:28,59545,71551,6,19
LEC,LEC/2026 Season/Versus Season_Week 4_3_1,LEC/2026 Season/Versus Season_Week 4_3,Los Ratones,SK Gaming,1.0,0-1,34:58,62803,72495,7,12
LEC,LEC/2026 Season/Versus Season_Week 4_4_1,LEC/2026 Season/Versus Season_Week 4_4,Natus Vincere,G2 Esports,1.0,1-0,29:55,52941,65315,10,25
LEC,LEC/2026 Season/Versus Season_Week 4_5_1,LEC/2026 Season/Versus Season_Week 4_5,Team Vitality,Movistar KOI,1.0,1-0,36:40,68004,75877,9,24
LEC,LEC/2026 Season/Versus Season_Week 4_6_1,LEC/2026 Season/Versus Season_Week 4_6,Karmine Corp,GIANTX,1.0,1-0,33:11,69885,58917,15,3
LEC,LEC/2026 Season/Versus Season_Week 4_7_1,LEC/2026 Season/Versus Season_Week 4_7,Team Vitality,Los Ratones,1.0,1-0,34:56,66970,69818,16,19
LEC,LEC/2026 Season/Versus Season_Week 4_8_1,LEC/2026 Season/Versus Season_Week 4_8,Karmine Corp Blue,GIANTX,1.0,1-0,31:33,61831,67128,13,20
LEC,LEC/2026 Season/Versus Season_Week 4_9_1,LEC/2026 Season/Versus Season_Week 4_9,Shifters,SK Gaming,1.0,0-1,38:20,77714,72762,20,11
LCS,LCS/2026 Season/Lock-In_Finals_1_1,LCS/2026 Season/Lock-In_Finals_1,Cloud9,LYON (2024 American Team),5.0,1-3,37:33,69650,76548,9,13
LCS,LCS/2026 Season/Lock-In_Finals_1_2,LCS/2026 Season/Lock-In_Finals_1,LYON (2024 American Team),Cloud9,5.0,1-3,35:22,60020,73440,6,21
LCS,LCS/2026 Season/Lock-In_Finals_1_3,LCS/2026 Season/Lock-In_Finals_1,LYON (2024 American Team),Cloud9,5.0,1-3,41:11,79724,72607,18,10
LCS,LCS/2026 Season/Lock-In_Finals_1_4,LCS/2026 Season/Lock-In_Finals_1,LYON (2024 American Team),Cloud9,5.0,1-3,31:04,61647,53504,15,5
LCS,LCS/2026 Season/Lock-In_Last Chance_1_1,LCS/2026 Season/Lock-In_Last Chance_1,Team Liquid,Dignitas,1.0,1-0,46:39,91268,85752,25,18
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_1_1,LCS/2026 Season/Lock-In_Playoffs Round 1_1,Disguised,Sentinels,5.0,3-2,32:55,57621,72286,8,20
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_1_2,LCS/2026 Season/Lock-In_Playoffs Round 1_1,Sentinels,Disguised,5.0,3-2,34:44,71419,63814,21,12
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_1_3,LCS/2026 Season/Lock-In_Playoffs Round 1_1,Disguised,Sentinels,5.0,3-2,35:36,67206,73083,15,13
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_1_4,LCS/2026 Season/Lock-In_Playoffs Round 1_1,Sentinels,Disguised,5.0,3-2,32:06,70024,55185,19,4
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_1_5,LCS/2026 Season/Lock-In_Playoffs Round 1_1,Sentinels,Disguised,5.0,3-2,32:51,61315,56126,14,7
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_2_1,LCS/2026 Season/Lock-In_Playoffs Round 1_2,Cloud9,FlyQuest,5.0,3-0,29:02,62699,49734,18,4
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_2_2,LCS/2026 Season/Lock-In_Playoffs Round 1_2,Cloud9,FlyQuest,5.0,3-0,25:37,55609,44090,12,5
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_2_3,LCS/2026 Season/Lock-In_Playoffs Round 1_2,Cloud9,FlyQuest,5.0,3-0,25:46,56204,46163,24,9
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_3_1,LCS/2026 Season/Lock-In_Playoffs Round 1_3,Team Liquid,Disguised,5.0,0-3,34:14,73472,59308,23,8
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_3_2,LCS/2026 Season/Lock-In_Playoffs Round 1_3,Team Liquid,Disguised,5.0,0-3,24:04,51460,39247,16,4
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_3_3,LCS/2026 Season/Lock-In_Playoffs Round 1_3,Team Liquid,Disguised,5.0,0-3,30:46,60741,54001,13,11
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_4_1,LCS/2026 Season/Lock-In_Playoffs Round 1_4,LYON (2024 American Team),FlyQuest,5.0,0-3,30:01,68224,47089,26,1
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_4_2,LCS/2026 Season/Lock-In_Playoffs Round 1_4,LYON (2024 American Team),FlyQuest,5.0,0-3,38:26,76464,67657,17,9
LCS,LCS/2026 Season/Lock-In_Playoffs Round 1_4_3,LCS/2026 Season/Lock-In_Playoffs Round 1_4,LYON (2024 American Team),FlyQuest,5.0,0-3,28:47,62444,49006,25,8
LCS,LCS/2026 Season/Lock-In_Playoffs Round 2_1_1,LCS/2026 Season/Lock-In_Playoffs Round 2_1,Cloud9,Sentinels,5.0,3-0,32:13,57130,70377,7,16
LCS,LCS/2026 Season/Lock-In_Playoffs Round 2_1_2,LCS/2026 Season/Lock-In_Playoffs Round 2_1,Cloud9,Sentinels,5.0,3-0,29:54,62898,51693,18,9
LCS,LCS/2026 Season/Lock-In_Playoffs Round 2_1_3,LCS/2026 Season/Lock-In_Playoffs Round 2_1,Cloud9,Sentinels,5.0,3-0,23:35,52489,40102,16,3
LCS,LCS/2026 Season/Lock-In_Playoffs Round 2_2_1,LCS/2026 Season/Lock-In_Playoffs Round 2_2,LYON (2024 American Team),Team Liquid,5.0,3-1,37:13,62955,74257,3,15
LCS,LCS/2026 Season/Lock-In_Playoffs Round 2_2_2,LCS/2026 Season/Lock-In_Playoffs Round 2_2,Team Liquid,LYON (2024 American Team),5.0,3-1,33:05,60505,68806,7,17
LCS,LCS/2026 Season/Lock-In_Playoffs Round 2_2_3,LCS/2026 Season/Lock-In_Playoffs Round 2_2,LYON (2024 American Team),Team Liquid,5.0,3-1,27:48,49081,55738,5,10
LCS,LCS/2026 Season/Lock-In_Playoffs Round 2_2_4,LCS/2026 Season/Lock-In_Playoffs Round 2_2,LYON (2024 American Team),Team Liquid,5.0,3-1,34:55,69205,56471,13,5
LCS,LCS/2026 Season/Lock-In_Playoffs Round 3_1_1,LCS/2026 Season/Lock-In_Playoffs Round 3_1,LYON (2024 American Team),Sentinels,5.0,1-3,31:03,61239,51835,10,4
LCS,LCS/2026 Season/Lock-In_Playoffs Round 3_1_2,LCS/2026 Season/Lock-In_Playoffs Round 3_1,LYON (2024 American Team),Sentinels,5.0,1-3,37:11,80003,64391,22,7
LCS,LCS/2026 Season/Lock-In_Playoffs Round 3_1_3,LCS/2026 Season/Lock-In_Playoffs Round 3_1,Sentinels,LYON (2024 American Team),5.0,1-3,34:27,64308,68400,7,15
LCS,LCS/2026 Season/Lock-In_Playoffs Round 3_1_4,LCS/2026 Season/Lock-In_Playoffs Round 3_1,LYON (2024 American Team),Sentinels,5.0,1-3,38:37,70689,75856,11,18
LCS,LCS/2026 Season/Lock-In_Swiss Round 1_1_1,LCS/2026 Season/Lock-In_Swiss Round 1_1,Cloud9,Team Liquid,3.0,2-0,36:03,62831,70419,7,13
LCS,LCS/2026 Season/Lock-In_Swiss Round 1_1_2,LCS/2026 Season/Lock-In_Swiss Round 1_1,Cloud9,Team Liquid,3.0,2-0,30:33,63595,49420,19,4
LCS,LCS/2026 Season/Lock-In_Swiss Round 1_2_1,LCS/2026 Season/Lock-In_Swiss Round 1_2,Sentinels,Disguised,3.0,1-2,49:42,95575,101339,19,22
LCS,LCS/2026 Season/Lock-In_Swiss Round 1_2_2,LCS/2026 Season/Lock-In_Swiss Round 1_2,Disguised,Sentinels,3.0,1-2,37:10,68627,77384,14,31
LCS,LCS/2026 Season/Lock-In_Swiss Round 1_2_3,LCS/2026 Season/Lock-In_Swiss Round 1_2,Disguised,Sentinels,3.0,1-2,28:36,61537,47973,17,6
LCS,LCS/2026 Season/Lock-In_Swiss Round 1_3_1,LCS/2026 Season/Lock-In_Swiss Round 1_3,FlyQuest,Shopify Rebellion,3.0,2-0,39:42,87813,75108,30,18
LCS,LCS/2026 Season/Lock-In_Swiss Round 1_3_2,LCS/2026 Season/Lock-In_Swiss Round 1_3,FlyQuest,Shopify Rebellion,3.0,2-0,38:57,79472,71401,22,9
LCS,LCS/2026 Season/Lock-In_Swiss Round 1_4_1,LCS/2026 Season/Lock-In_Swiss Round 1_4,LYON (2024 American Team),Dignitas,3.0,2-0,30:31,65903,53349,18,4
LCS,LCS/2026 Season/Lock-In_Swiss Round 1_4_2,LCS/2026 Season/Lock-In_Swiss Round 1_4,LYON (2024 American Team),Dignitas,3.0,2-0,37:08,74121,68234,17,16
LCS,LCS/2026 Season/Lock-In_Swiss Round 2_1_1,LCS/2026 Season/Lock-In_Swiss Round 2_1,Cloud9,LYON (2024 American Team),3.0,2-0,45:20,83330,83993,13,8
LCS,LCS/2026 Season/Lock-In_Swiss Round 2_1_2,LCS/2026 Season/Lock-In_Swiss Round 2_1,Cloud9,LYON (2024 American Team),3.0,2-0,37:20,72029,70302,14,9
LCS,LCS/2026 Season/Lock-In_Swiss Round 2_2_1,LCS/2026 Season/Lock-In_Swiss Round 2_2,Sentinels,Dignitas,3.0,2-0,29:36,50090,64148,6,18
LCS,LCS/2026 Season/Lock-In_Swiss Round 2_2_2,LCS/2026 Season/Lock-In_Swiss Round 2_2,Sentinels,Dignitas,3.0,2-0,28:13,59156,43098,20,3
LCS,LCS/2026 Season/Lock-In_Swiss Round 2_3_1,LCS/2026 Season/Lock-In_Swiss Round 2_3,FlyQuest,Disguised,3.0,2-1,28:27,46999,60330,1,15
LCS,LCS/2026 Season/Lock-In_Swiss Round 2_3_2,LCS/2026 Season/Lock-In_Swiss Round 2_3,Disguised,FlyQuest,3.0,2-1,35:05,74845,66819,17,15
LCS,LCS/2026 Season/Lock-In_Swiss Round 2_3_3,LCS/2026 Season/Lock-In_Swiss Round 2_3,FlyQuest,Disguised,3.0,2-1,30:23,68352,54746,21,11
LCS,LCS/2026 Season/Lock-In_Swiss Round 2_4_1,LCS/2026 Season/Lock-In_Swiss Round 2_4,Team Liquid,Shopify Rebellion,3.0,0-2,28:38,57243,48487,11,5
LCS,LCS/2026 Season/Lock-In_Swiss Round 2_4_2,LCS/2026 Season/Lock-In_Swiss Round 2_4,Team Liquid,Shopify Rebellion,3.0,0-2,24:11,55251,42129,17,3
LCS,LCS/2026 Season/Lock-In_Swiss Round 3_1_1,LCS/2026 Season/Lock-In_Swiss Round 3_1,Team Liquid,Sentinels,3.0,1-2,28:48,48654,63223,5,19
LCS,LCS/2026 Season/Lock-In_Swiss Round 3_1_2,LCS/2026 Season/Lock-In_Swiss Round 3_1,Sentinels,Team Liquid,3.0,1-2,46:18,83137,95152,15,29
LCS,LCS/2026 Season/Lock-In_Swiss Round 3_1_3,LCS/2026 Season/Lock-In_Swiss Round 3_1,Sentinels,Team Liquid,3.0,1-2,33:12,65688,55478,18,9
LCS,LCS/2026 Season/Lock-In_Swiss Round 3_2_1,LCS/2026 Season/Lock-In_Swiss Round 3_2,Disguised,LYON (2024 American Team),3.0,2-1,33:01,58907,67895,5,15
LCS,LCS/2026 Season/Lock-In_Swiss Round 3_2_2,LCS/2026 Season/Lock-In_Swiss Round 3_2,LYON (2024 American Team),Disguised,3.0,2-1,31:02,63061,55701,14,6
LCS,LCS/2026 Season/Lock-In_Swiss Round 3_2_3,LCS/2026 Season/Lock-In_Swiss Round 3_2,Disguised,LYON (2024 American Team),3.0,2-1,28:10,47458,62283,4,16
LCS,LCS/2026 Season/Lock-In_Swiss Round 3_3_1,LCS/2026 Season/Lock-In_Swiss Round 3_3,Dignitas,Shopify Rebellion,3.0,2-0,40:48,76622,82996,13,27
LCS,LCS/2026 Season/Lock-In_Swiss Round 3_3_2,LCS/2026 Season/Lock-In_Swiss Round 3_3,Dignitas,Shopify Rebellion,3.0,2-0,24:45,52903,46129,20,9
LCS,LCS/2026 Season/Lock-In_Swiss Round 3_4_1,LCS/2026 Season/Lock-In_Swiss Round 3_4,Cloud9,FlyQuest,3.0,2-1,28:55,49748,66624,5,16
LCS,LCS/2026 Season/Lock-In_Swiss Round 3_4_2,LCS/2026 Season/Lock-In_Swiss Round 3_4,FlyQuest,Cloud9,3.0,2-1,38:44,71487,73620,6,13
LCS,LCS/2026 Season/Lock-In_Swiss Round 3_4_3,LCS/2026 Season/Lock-In_Swiss Round 3_4,Cloud9,FlyQuest,3.0,2-1,24:39,57872,40119,26,5
LCK,LCK/2026 Season/Cup_Finals_1_1,LCK/2026 Season/Cup_Finals_1,Gen.G,BNK FEARX,5.0,3-0,27:53,60253,50995,17,9
LCK,LCK/2026 Season/Cup_Finals_1_2,LCK/2026 Season/Cup_Finals_1,Gen.G,BNK FEARX,5.0,3-0,24:07,52797,40707,13,3
LCK,LCK/2026 Season/Cup_Finals_1_3,LCK/2026 Season/Cup_Finals_1,Gen.G,BNK FEARX,5.0,3-0,30:54,63825,53110,18,3
LCK,LCK/2026 Season/Cup_Play-In Round 1_1_1,LCK/2026 Season/Cup_Play-In Round 1_1,DRX,BRION,3.0,2-1,24:07,39142,57019,4,24
LCK,LCK/2026 Season/Cup_Play-In Round 1_1_2,LCK/2026 Season/Cup_Play-In Round 1_1,BRION,DRX,3.0,2-1,34:31,65789,70431,11,17
LCK,LCK/2026 Season/Cup_Play-In Round 1_1_3,LCK/2026 Season/Cup_Play-In Round 1_1,DRX,BRION,3.0,2-1,30:05,51364,61660,7,19
LCK,LCK/2026 Season/Cup_Play-In Round 1_2_1,LCK/2026 Season/Cup_Play-In Round 1_2,DN SOOPers,KT Rolster,3.0,0-2,49:35,101316,98226,28,18
LCK,LCK/2026 Season/Cup_Play-In Round 1_2_2,LCK/2026 Season/Cup_Play-In Round 1_2,DN SOOPers,KT Rolster,3.0,0-2,30:10,60276,52298,12,3
LCK,LCK/2026 Season/Cup_Play-In Round 2_1_1,LCK/2026 Season/Cup_Play-In Round 2_1,Dplus Kia,DRX,3.0,2-0,25:36,61909,42306,35,7
LCK,LCK/2026 Season/Cup_Play-In Round 2_1_2,LCK/2026 Season/Cup_Play-In Round 2_1,Dplus Kia,DRX,3.0,2-0,27:50,64890,50998,32,16
LCK,LCK/2026 Season/Cup_Play-In Round 2_2_1,LCK/2026 Season/Cup_Play-In Round 2_2,Nongshim RedForce,DN SOOPers,3.0,1-2,30:20,52157,67764,3,24
LCK,LCK/2026 Season/Cup_Play-In Round 2_2_2,LCK/2026 Season/Cup_Play-In Round 2_2,DN SOOPers,Nongshim RedForce,3.0,1-2,31:59,59315,66670,9,19
LCK,LCK/2026 Season/Cup_Play-In Round 2_2_3,LCK/2026 Season/Cup_Play-In Round 2_2,DN SOOPers,Nongshim RedForce,3.0,1-2,45:31,92727,90068,20,24
LCK,LCK/2026 Season/Cup_Play-In Round 3_1_1,LCK/2026 Season/Cup_Play-In Round 3_1,DRX,Nongshim RedForce,5.0,3-0,27:38,50193,64587,7,26
LCK,LCK/2026 Season/Cup_Play-In Round 3_1_2,LCK/2026 Season/Cup_Play-In Round 3_1,DRX,Nongshim RedForce,5.0,3-0,32:46,69076,58109,23,7
LCK,LCK/2026 Season/Cup_Play-In Round 3_1_3,LCK/2026 Season/Cup_Play-In Round 3_1,DRX,Nongshim RedForce,5.0,3-0,31:45,68671,56395,22,8
LCK,LCK/2026 Season/Cup_Playoffs Round 1_1_1,LCK/2026 Season/Cup_Playoffs Round 1_1,DN SOOPers,BNK FEARX,5.0,3-2,28:25,64055,46815,23,5
LCK,LCK/2026 Season/Cup_Playoffs Round 1_1_2,LCK/2026 Season/Cup_Playoffs Round 1_1,BNK FEARX,DN SOOPers,5.0,3-2,37:41,70907,78293,11,23
LCK,LCK/2026 Season/Cup_Playoffs Round 1_1_3,LCK/2026 Season/Cup_Playoffs Round 1_1,BNK FEARX,DN SOOPers,5.0,3-2,25:23,56058,45237,19,8
LCK,LCK/2026 Season/Cup_Playoffs Round 1_1_4,LCK/2026 Season/Cup_Playoffs Round 1_1,DN SOOPers,BNK FEARX,5.0,3-2,30:02,57651,60144,15,17
LCK,LCK/2026 Season/Cup_Playoffs Round 1_1_5,LCK/2026 Season/Cup_Playoffs Round 1_1,BNK FEARX,DN SOOPers,5.0,3-2,37:19,74225,80966,18,27
LCK,LCK/2026 Season/Cup_Playoffs Round 1_2_1,LCK/2026 Season/Cup_Playoffs Round 1_2,DRX,Dplus Kia,5.0,3-2,33:44,63390,73713,14,26
LCK,LCK/2026 Season/Cup_Playoffs Round 1_2_2,LCK/2026 Season/Cup_Playoffs Round 1_2,Dplus Kia,DRX,5.0,3-2,41:53,84484,82400,25,18
LCK,LCK/2026 Season/Cup_Playoffs Round 1_2_3,LCK/2026 Season/Cup_Playoffs Round 1_2,DRX,Dplus Kia,5.0,3-2,41:54,75245,83017,13,16
LCK,LCK/2026 Season/Cup_Playoffs Round 1_2_4,LCK/2026 Season/Cup_Playoffs Round 1_2,Dplus Kia,DRX,5.0,3-2,27:01,56460,41358,13,2
LCK,LCK/2026 Season/Cup_Playoffs Round 1_2_5,LCK/2026 Season/Cup_Playoffs Round 1_2,Dplus Kia,DRX,5.0,3-2,30:03,62825,51290,13,6
LCK,LCK/2026 Season/Cup_Playoffs Round 1_3_1,LCK/2026 Season/Cup_Playoffs Round 1_3,DN SOOPers,DRX,5.0,3-1,30:00,50207,64693,4,24
LCK,LCK/2026 Season/Cup_Playoffs Round 1_3_2,LCK/2026 Season/Cup_Playoffs Round 1_3,DN SOOPers,DRX,5.0,3-1,28:34,64433,51134,23,11
LCK,LCK/2026 Season/Cup_Playoffs Round 1_3_3,LCK/2026 Season/Cup_Playoffs Round 1_3,DRX,DN SOOPers,5.0,3-1,27:39,51608,62247,13,19
LCK,LCK/2026 Season/Cup_Playoffs Round 1_3_4,LCK/2026 Season/Cup_Playoffs Round 1_3,DN SOOPers,DRX,5.0,3-1,36:31,69412,73979,21,22
LCK,LCK/2026 Season/Cup_Playoffs Round 2_1_1,LCK/2026 Season/Cup_Playoffs Round 2_1,Gen.G,Dplus Kia,5.0,3-1,31:09,52531,69695,7,25
LCK,LCK/2026 Season/Cup_Playoffs Round 2_1_2,LCK/2026 Season/Cup_Playoffs Round 2_1,Dplus Kia,Gen.G,5.0,3-1,40:35,81370,82342,18,15
LCK,LCK/2026 Season/Cup_Playoffs Round 2_1_3,LCK/2026 Season/Cup_Playoffs Round 2_1,Gen.G,Dplus Kia,5.0,3-1,31:52,53423,68102,9,17
LCK,LCK/2026 Season/Cup_Playoffs Round 2_1_4,LCK/2026 Season/Cup_Playoffs Round 2_1,Gen.G,Dplus Kia,5.0,3-1,44:51,93423,81300,19,16
LCK,LCK/2026 Season/Cup_Playoffs Round 2_2_1,LCK/2026 Season/Cup_Playoffs Round 2_2,BNK FEARX,T1,5.0,1-3,31:13,68961,58516,25,20
LCK,LCK/2026 Season/Cup_Playoffs Round 2_2_2,LCK/2026 Season/Cup_Playoffs Round 2_2,T1,BNK FEARX,5.0,1-3,34:11,61853,70491,9,17
LCK,LCK/2026 Season/Cup_Playoffs Round 2_2_3,LCK/2026 Season/Cup_Playoffs Round 2_2,BNK FEARX,T1,5.0,1-3,27:25,46129,57831,6,20
LCK,LCK/2026 Season/Cup_Playoffs Round 2_2_4,LCK/2026 Season/Cup_Playoffs Round 2_2,BNK FEARX,T1,5.0,1-3,27:49,59559,48986,20,10
LCK,LCK/2026 Season/Cup_Playoffs Round 2_3_1,LCK/2026 Season/Cup_Playoffs Round 2_3,Dplus Kia,DN SOOPers,5.0,3-1,37:42,71653,78834,14,17
LCK,LCK/2026 Season/Cup_Playoffs Round 2_3_2,LCK/2026 Season/Cup_Playoffs Round 2_3,Dplus Kia,DN SOOPers,5.0,3-1,38:04,77936,69456,17,9
LCK,LCK/2026 Season/Cup_Playoffs Round 2_3_3,LCK/2026 Season/Cup_Playoffs Round 2_3,DN SOOPers,Dplus Kia,5.0,3-1,32:51,52844,67857,5,21
LCK,LCK/2026 Season/Cup_Playoffs Round 2_3_4,LCK/2026 Season/Cup_Playoffs Round 2_3,Dplus Kia,DN SOOPers,5.0,3-1,29:52,51381,58340,5,11
LCK,LCK/2026 Season/Cup_Playoffs Round 3_1_1,LCK/2026 Season/Cup_Playoffs Round 3_1,T1,Dplus Kia,5.0,2-3,34:57,65294,73144,13,20
LCK,LCK/2026 Season/Cup_Playoffs Round 3_1_2,LCK/2026 Season/Cup_Playoffs Round 3_1,T1,Dplus Kia,5.0,2-3,29:04,49767,64925,7,24
LCK,LCK/2026 Season/Cup_Playoffs Round 3_1_3,LCK/2026 Season/Cup_Playoffs Round 3_1,Dplus Kia,T1,5.0,2-3,39:11,73864,79269,9,15
LCK,LCK/2026 Season/Cup_Playoffs Round 3_1_4,LCK/2026 Season/Cup_Playoffs Round 3_1,Dplus Kia,T1,5.0,2-3,33:53,68198,61432,14,14
LCK,LCK/2026 Season/Cup_Playoffs Round 3_1_5,LCK/2026 Season/Cup_Playoffs Round 3_1,Dplus Kia,T1,5.0,2-3,31:33,63286,55225,15,9
LCK,LCK/2026 Season/Cup_Playoffs Round 4_1_1,LCK/2026 Season/Cup_Playoffs Round 4_1,Gen.G,BNK FEARX,5.0,3-1,31:46,68450,59286,18,13
LCK,LCK/2026 Season/Cup_Playoffs Round 4_1_2,LCK/2026 Season/Cup_Playoffs Round 4_1,Gen.G,BNK FEARX,5.0,3-1,33:34,71266,58811,19,12
LCK,LCK/2026 Season/Cup_Playoffs Round 4_1_3,LCK/2026 Season/Cup_Playoffs Round 4_1,BNK FEARX,Gen.G,5.0,3-1,28:37,52101,63140,5,17
LCK,LCK/2026 Season/Cup_Playoffs Round 4_1_4,LCK/2026 Season/Cup_Playoffs Round 4_1,Gen.G,BNK FEARX,5.0,3-1,23:15,54028,35756,22,4
LCK,LCK/2026 Season/Cup_Playoffs Round 4_2_1,LCK/2026 Season/Cup_Playoffs Round 4_2,BNK FEARX,Dplus Kia,5.0,3-0,28:54,52277,63934,9,18
LCK,LCK/2026 Season/Cup_Playoffs Round 4_2_2,LCK/2026 Season/Cup_Playoffs Round 4_2,BNK FEARX,Dplus Kia,5.0,3-0,34:56,70492,63907,20,12
LCK,LCK/2026 Season/Cup_Playoffs Round 4_2_3,LCK/2026 Season/Cup_Playoffs Round 4_2,BNK FEARX,Dplus Kia,5.0,3-0,30:54,67094,54032,28,11
LCK,LCK/2026 Season/Cup_Week 1_1_1,LCK/2026 Season/Cup_Week 1_1,DN SOOPers,KT Rolster,3.0,2-1,31:28,65894,56912,19,8
LCK,LCK/2026 Season/Cup_Week 1_1_2,LCK/2026 Season/Cup_Week 1_1,KT Rolster,DN SOOPers,3.0,2-1,27:30,44413,62572,0,14
LCK,LCK/2026 Season/Cup_Week 1_1_3,LCK/2026 Season/Cup_Week 1_1,KT Rolster,DN SOOPers,3.0,2-1,36:37,72930,67984,17,14
LCK,LCK/2026 Season/Cup_Week 1_10_1,LCK/2026 Season/Cup_Week 1_10,T1,DRX,3.0,1-2,29:26,65328,57332,26,17
LCK,LCK/2026 Season/Cup_Week 1_10_2,LCK/2026 Season/Cup_Week 1_10,DRX,T1,3.0,1-2,30:32,55319,64704,10,22
LCK,LCK/2026 Season/Cup_Week 1_10_3,LCK/2026 Season/Cup_Week 1_10,T1,DRX,3.0,1-2,35:02,62080,74251,15,29
LCK,LCK/2026 Season/Cup_Week 1_2_1,LCK/2026 Season/Cup_Week 1_2,Dplus Kia,BRION,3.0,2-0,28:19,64874,49631,22,7
LCK,LCK/2026 Season/Cup_Week 1_2_2,LCK/2026 Season/Cup_Week 1_2,Dplus Kia,BRION,3.0,2-0,25:30,59059,42928,27,7
LCK,LCK/2026 Season/Cup_Week 1_3_1,LCK/2026 Season/Cup_Week 1_3,Gen.G,DRX,3.0,2-0,29:43,52005,60101,7,16
LCK,LCK/2026 Season/Cup_Week 1_3_2,LCK/2026 Season/Cup_Week 1_3,Gen.G,DRX,3.0,2-0,24:29,57965,39238,34,5
LCK,LCK/2026 Season/Cup_Week 1_4_1,LCK/2026 Season/Cup_Week 1_4,BNK FEARX,Nongshim RedForce,3.0,2-0,34:31,65770,73167,13,26
LCK,LCK/2026 Season/Cup_Week 1_4_2,LCK/2026 Season/Cup_Week 1_4,BNK FEARX,Nongshim RedForce,3.0,2-0,28:52,61822,50807,19,11
LCK,LCK/2026 Season/Cup_Week 1_5_1,LCK/2026 Season/Cup_Week 1_5,Dplus Kia,DN SOOPers,3.0,0-2,25:05,53605,42343,17,3
LCK,LCK/2026 Season/Cup_Week 1_5_2,LCK/2026 Season/Cup_Week 1_5,Dplus Kia,DN SOOPers,3.0,0-2,25:36,58033,42855,15,6
LCK,LCK/2026 Season/Cup_Week 1_6_1,LCK/2026 Season/Cup_Week 1_6,Hanwha Life Esports,T1,3.0,1-2,36:45,70485,75935,13,16
