League,GameId,MatchId,WinTeam,LossTeam,BestOf,SeriesScore,Gamelength,Team1Gold,Team2Gold,Team1Kills,Team2Kills
LPL,LPL/2025 Season/Split 1_Week 2_4_1,LPL/2025 Season/Split 1_Week 2_4,Anyone's Legend,LGD Gaming,5.0,0-3,33:29,58780,68809,14,23
LPL,LPL/2025 Season/Split 1_Week 2_4_2,LPL/2025 Season/Split 1_Week 2_4,Anyone's Legend,LGD Gaming,5.0,0-3,27:44,47831,60742,15,24
LPL,LPL/2025 Season/Split 1_Week 2_4_3,LPL/2025 Season/Split 1_Week 2_4,Anyone's Legend,LGD Gaming,5.0,0-3,43:26,75755,85481,22,29
LPL,LPL/2025 Season/Split 1_Week 2_5_1,LPL/2025 Season/Split 1_Week 2_5,Bilibili Gaming,EDward Gaming,5.0,3-0,32:07,54022,68777,7,20
LPL,LPL/2025 Season/Split 1_Week 2_5_2,LPL/2025 Season/Split 1_Week 2_5,Bilibili Gaming,EDward Gaming,5.0,3-0,28:34,46651,58385,6,17
LPL,LPL/2025 Season/Split 1_Week 2_5_3,LPL/2025 Season/Split 1_Week 2_5,Bilibili Gaming,EDward Gaming,5.0,3-0,40:31,71006,77444,14,21
LPL,LPL/2025 Season/Split 1_Week 2_6_1,LPL/2025 Season/Split 1_Week 2_6,Top Esports,Team WE,5.0,3-0,29:15,59193,44665,17,4
LPL,LPL/2025 Season/Split 1_Week 2_6_2,LPL/2025 Season/Split 1_Week 2_6,Top Esports,Team WE,5.0,3-0,41:50,75167,83942,17,20
LPL,LPL/2025 Season/Split 1_Week 2_6_3,LPL/2025 Season/Split 1_Week 2_6,Top Esports,Team WE,5.0,3-0,27:56,49555,60753,14,22
LPL,LPL/2025 Season/Split 1_Week 2_7_1,LPL/2025 Season/Split 1_Week 2_7,Invictus Gaming,Ninjas in Pyjamas.CN,5.0,1-3,30:20,60254,47409,23,9
LPL,LPL/2025 Season/Split 1_Week 2_7_2,LPL/2025 Season/Split 1_Week 2_7,Ninjas in Pyjamas.CN,Invictus Gaming,5.0,1-3,31:40,62579,51674,17,7
LPL,LPL/2025 Season/Split 1_Week 2_7_3,LPL/2025 Season/Split 1_Week 2_7,Ninjas in Pyjamas.CN,Invictus Gaming,5.0,1-3,32:14,55232,64313,6,21
LPL,LPL/2025 Season/Split 1_Week 2_7_4,LPL/2025 Season/Split 1_Week 2_7,Ninjas in Pyjamas.CN,Invictus Gaming,5.0,1-3,34:58,61265,68662,12,18
LPL,LPL/2025 Season/Split 1_Week 3_1_1,LPL/2025 Season/Split 1_Week 3_1,JD Gaming,Ultra Prime,5.0,0-3,24:29,51219,36727,22,6
LPL,LPL/2025 Season/Split 1_Week 3_1_2,LPL/2025 Season/Split 1_Week 3_1,JD Gaming,Ultra Prime,5.0,0-3,36:02,63115,72256,8,18
LPL,LPL/2025 Season/Split 1_Week 3_1_3,LPL/2025 Season/Split 1_Week 3_1,JD Gaming,Ultra Prime,5.0,0-3,40:39,77041,78153,8,17
LPL,LPL/2025 Season/Split 1_Week 3_2_1,LPL/2025 Season/Split 1_Week 3_2,EDward Gaming,ThunderTalk Gaming,5.0,1-3,38:46,75000,65708,27,13
LPL,LPL/2025 Season/Split 1_Week 3_2_2,LPL/2025 Season/Split 1_Week 3_2,ThunderTalk Gaming,EDward Gaming,5.0,1-3,29:24,62096,52433,18,10
LPL,LPL/2025 Season/Split 1_Week 3_2_3,LPL/2025 Season/Split 1_Week 3_2,ThunderTalk Gaming,EDward Gaming,5.0,1-3,26:18,41144,54473,5,24
LPL,LPL/2025 Season/Split 1_Week 3_2_4,LPL/2025 Season/Split 1_Week 3_2,ThunderTalk Gaming,EDward Gaming,5.0,1-3,31:43,55131,61062,11,15
LPL,LPL/2025 Season/Split 1_Week 3_3_1,LPL/2025 Season/Split 1_Week 3_3,LGD Gaming,Team WE,5.0,0-3,34:22,67699,57791,16,7
LPL,LPL/2025 Season/Split 1_Week 3_3_2,LPL/2025 Season/Split 1_Week 3_3,LGD Gaming,Team WE,5.0,0-3,29:47,48874,61540,8,20
LPL,LPL/2025 Season/Split 1_Week 3_3_3,LPL/2025 Season/Split 1_Week 3_3,LGD Gaming,Team WE,5.0,0-3,29:38,46605,58076,7,22
LPL,LPL/2025 Season/Split 1_Week 3_4_1,LPL/2025 Season/Split 1_Week 3_4,Oh My God,JD Gaming,5.0,3-2,31:03,65105,53963,23,10
LPL,LPL/2025 Season/Split 1_Week 3_4_2,LPL/2025 Season/Split 1_Week 3_4,JD Gaming,Oh My God,5.0,3-2,27:37,56223,43890,16,5
LPL,LPL/2025 Season/Split 1_Week 3_4_3,LPL/2025 Season/Split 1_Week 3_4,Oh My God,JD Gaming,5.0,3-2,37:33,75045,66245,20,12
LPL,LPL/2025 Season/Split 1_Week 3_4_4,LPL/2025 Season/Split 1_Week 3_4,JD Gaming,Oh My God,5.0,3-2,20:27,42571,30010,13,2
LPL,LPL/2025 Season/Split 1_Week 3_4_5,LPL/2025 Season/Split 1_Week 3_4,JD Gaming,Oh My God,5.0,3-2,28:11,46128,55173,7,20
LPL,LPL/2025 Season/Split 1_Week 3_5_1,LPL/2025 Season/Split 1_Week 3_5,Anyone's Legend,Top Esports,5.0,3-1,40:35,67561,78409,8,19
LPL,LPL/2025 Season/Split 1_Week 3_5_2,LPL/2025 Season/Split 1_Week 3_5,Top Esports,Anyone's Legend,5.0,3-1,43:53,80566,78315,18,22
LPL,LPL/2025 Season/Split 1_Week 3_5_3,LPL/2025 Season/Split 1_Week 3_5,Anyone's Legend,Top Esports,5.0,3-1,40:37,76532,68518,21,14
LPL,LPL/2025 Season/Split 1_Week 3_5_4,LPL/2025 Season/Split 1_Week 3_5,Anyone's Legend,Top Esports,5.0,3-1,26:11,43617,51997,5,20
LPL,LPL/2025 Season/Split 1_Week 3_6_1,LPL/2025 Season/Split 1_Week 3_6,Bilibili Gaming,LNG Esports,5.0,0-3,29:48,64069,47492,26,6
LPL,LPL/2025 Season/Split 1_Week 3_6_2,LPL/2025 Season/Split 1_Week 3_6,Bilibili Gaming,LNG Esports,5.0,0-3,29:23,49594,61101,5,13
LPL,LPL/2025 Season/Split 1_Week 3_6_3,LPL/2025 Season/Split 1_Week 3_6,Bilibili Gaming,LNG Esports,5.0,0-3,28:00,44970,52466,6,12
LPL,LPL/2025 Season/Split 1_Week 3_7_1,LPL/2025 Season/Split 1_Week 3_7,Royal Never Give Up,Invictus Gaming,5.0,1-3,38:02,65393,75104,10,20
LPL,LPL/2025 Season/Split 1_Week 3_7_2,LPL/2025 Season/Split 1_Week 3_7,Invictus Gaming,Royal Never Give Up,5.0,1-3,40:40,75861,67636,21,9
LPL,LPL/2025 Season/Split 1_Week 3_7_3,LPL/2025 Season/Split 1_Week 3_7,Invictus Gaming,Royal Never Give Up,5.0,1-3,28:05,43849,57524,3,15
LPL,LPL/2025 Season/Split 1_Week 3_7_4,LPL/2025 Season/Split 1_Week 3_7,Invictus Gaming,Royal Never Give Up,5.0,1-3,31:50,59951,53146,14,11
LPL,LPL/2025 Season/Split 1_Week 4_1_1,LPL/2025 Season/Split 1_Week 4_1,Ninjas in Pyjamas.CN,FunPlus Phoenix,5.0,0-3,26:58,54506,42485,18,1
LPL,LPL/2025 Season/Split 1_Week 4_1_2,LPL/2025 Season/Split 1_Week 4_1,Ninjas in Pyjamas.CN,FunPlus Phoenix,5.0,0-3,36:26,60471,75775,9,24
LPL,LPL/2025 Season/Split 1_Week 4_1_3,LPL/2025 Season/Split 1_Week 4_1,Ninjas in Pyjamas.CN,FunPlus Phoenix,5.0,0-3,30:45,55890,63680,14,16
LPL,LPL/2025 Season/Split 1_Week 4_2_1,LPL/2025 Season/Split 1_Week 4_2,Weibo Gaming,JD Gaming,5.0,2-3,33:48,59457,65078,12,20
LPL,LPL/2025 Season/Split 1_Week 4_2_2,LPL/2025 Season/Split 1_Week 4_2,JD Gaming,Weibo Gaming,5.0,2-3,27:18,60386,46692,23,10
LPL,LPL/2025 Season/Split 1_Week 4_2_3,LPL/2025 Season/Split 1_Week 4_2,Weibo Gaming,JD Gaming,5.0,2-3,38:41,74493,67843,20,12
LPL,LPL/2025 Season/Split 1_Week 4_2_4,LPL/2025 Season/Split 1_Week 4_2,JD Gaming,Weibo Gaming,5.0,2-3,32:11,63227,50759,19,8
LPL,LPL/2025 Season/Split 1_Week 4_2_5,LPL/2025 Season/Split 1_Week 4_2,JD Gaming,Weibo Gaming,5.0,2-3,46:29,83037,89528,17,21
LPL,LPL/2025 Season/Split 1_Week 5_1_1,LPL/2025 Season/Split 1_Week 5_1,Anyone's Legend,Team WE,5.0,3-1,44:58,74691,86569,8,23
LPL,LPL/2025 Season/Split 1_Week 5_1_2,LPL/2025 Season/Split 1_Week 5_1,Anyone's Legend,Team WE,5.0,3-1,29:35,50484,57674,11,21
LPL,LPL/2025 Season/Split 1_Week 5_1_3,LPL/2025 Season/Split 1_Week 5_1,Team WE,Anyone's Legend,5.0,3-1,31:21,64675,56584,28,11
LPL,LPL/2025 Season/Split 1_Week 5_1_4,LPL/2025 Season/Split 1_Week 5_1,Anyone's Legend,Team WE,5.0,3-1,27:52,54186,44947,13,5
LPL,LPL/2025 Season/Split 1_Week 5_2_1,LPL/2025 Season/Split 1_Week 5_2,EDward Gaming,LNG Esports,5.0,3-0,35:00,68048,63946,15,10
LPL,LPL/2025 Season/Split 1_Week 5_2_2,LPL/2025 Season/Split 1_Week 5_2,EDward Gaming,LNG Esports,5.0,3-0,35:10,54495,69706,1,18
LPL,LPL/2025 Season/Split 1_Week 5_2_3,LPL/2025 Season/Split 1_Week 5_2,EDward Gaming,LNG Esports,5.0,3-0,33:40,52960,63723,4,9
LPL,LPL/2025 Season/Split 1_Week 5_3_1,LPL/2025 Season/Split 1_Week 5_3,Oh My God,Ultra Prime,5.0,2-3,33:57,53110,67797,6,17
LPL,LPL/2025 Season/Split 1_Week 5_3_2,LPL/2025 Season/Split 1_Week 5_3,Ultra Prime,Oh My God,5.0,2-3,36:59,74834,62600,18,9
LPL,LPL/2025 Season/Split 1_Week 5_3_3,LPL/2025 Season/Split 1_Week 5_3,Ultra Prime,Oh My God,5.0,2-3,34:48,58321,68825,7,21
LPL,LPL/2025 Season/Split 1_Week 5_3_4,LPL/2025 Season/Split 1_Week 5_3,Oh My God,Ultra Prime,5.0,2-3,38:45,75051,69184,25,17
LPL,LPL/2025 Season/Split 1_Week 5_3_5,LPL/2025 Season/Split 1_Week 5_3,Oh My God,Ultra Prime,5.0,2-3,37:07,68376,73691,15,25
LPL,LPL/2025 Season/Split 1_Week 5_4_1,LPL/2025 Season/Split 1_Week 5_4,Ninjas in Pyjamas.CN,Royal Never Give Up,5.0,3-0,41:00,72044,78309,14,17
LPL,LPL/2025 Season/Split 1_Week 5_4_2,LPL/2025 Season/Split 1_Week 5_4,Ninjas in Pyjamas.CN,Royal Never Give Up,5.0,3-0,29:00,48601,61700,7,24
LPL,LPL/2025 Season/Split 1_Week 5_4_3,LPL/2025 Season/Split 1_Week 5_4,Ninjas in Pyjamas.CN,Royal Never Give Up,5.0,3-0,27:47,59923,44668,18,5
LPL,LPL/2025 Season/Split 1_Week 5_5_1,LPL/2025 Season/Split 1_Week 5_5,ThunderTalk Gaming,Bilibili Gaming,5.0,3-2,31:33,52892,64282,5,24
LPL,LPL/2025 Season/Split 1_Week 5_5_2,LPL/2025 Season/Split 1_Week 5_5,ThunderTalk Gaming,Bilibili Gaming,5.0,3-2,32:24,67345,56246,23,14
LPL,LPL/2025 Season/Split 1_Week 5_5_3,LPL/2025 Season/Split 1_Week 5_5,Bilibili Gaming,ThunderTalk Gaming,5.0,3-2,27:59,60013,45873,30,11
LPL,LPL/2025 Season/Split 1_Week 5_5_4,LPL/2025 Season/Split 1_Week 5_5,Bilibili Gaming,ThunderTalk Gaming,5.0,3-2,28:29,46409,58103,9,15
LPL,LPL/2025 Season/Split 1_Week 5_5_5,LPL/2025 Season/Split 1_Week 5_5,ThunderTalk Gaming,Bilibili Gaming,5.0,3-2,26:02,53916,37628,21,1
LPL,LPL/2025 Season/Split 1_Week 5_6_1,LPL/2025 Season/Split 1_Week 5_6,Invictus Gaming,FunPlus Phoenix,5.0,3-0,36:53,64951,76630,16,27
LPL,LPL/2025 Season/Split 1_Week 5_6_2,LPL/2025 Season/Split 1_Week 5_6,Invictus Gaming,FunPlus Phoenix,5.0,3-0,20:59,32383,43771,3,17
LPL,LPL/2025 Season/Split 1_Week 5_6_3,LPL/2025 Season/Split 1_Week 5_6,Invictus Gaming,FunPlus Phoenix,5.0,3-0,26:38,45689,55217,12,24
LPL,LPL/2025 Season/Split 1_Week 5_7_1,LPL/2025 Season/Split 1_Week 5_7,Top Esports,LGD Gaming,5.0,0-3,34:51,66191,62967,16,20
LPL,LPL/2025 Season/Split 1_Week 5_7_2,LPL/2025 Season/Split 1_Week 5_7,Top Esports,LGD Gaming,5.0,0-3,26:44,41979,51864,2,12
LPL,LPL/2025 Season/Split 1_Week 5_7_3,LPL/2025 Season/Split 1_Week 5_7,Top Esports,LGD Gaming,5.0,0-3,44:15,76578,80313,21,26
LPL,LPL/2025 Season/Split 2 Placements_Day 1_1_1,LPL/2025 Season/Split 2 Placements_Day 1_1,Weibo Gaming,EDward Gaming,1.0,1-0,35:04,68518,57281,14,11
LPL,LPL/2025 Season/Split 2 Placements_Day 1_2_1,LPL/2025 Season/Split 2 Placements_Day 1_2,Bilibili Gaming,Team WE,1.0,0-1,34:57,60340,70216,12,17
LPL,LPL/2025 Season/Split 2 Placements_Day 1_3_1,LPL/2025 Season/Split 2 Placements_Day 1_3,EDward Gaming,Team WE,1.0,1-0,33:47,66927,55211,15,5
LPL,LPL/2025 Season/Split 2 Placements_Day 1_4_1,LPL/2025 Season/Split 2 Placements_Day 1_4,Bilibili Gaming,Weibo Gaming,1.0,1-0,28:21,59309,46174,18,8
LPL,LPL/2025 Season/Split 2 Placements_Day 1_5_1,LPL/2025 Season/Split 2 Placements_Day 1_5,Weibo Gaming,Team WE,1.0,1-0,29:08,56116,44503,17,4
LPL,LPL/2025 Season/Split 2 Placements_Day 1_6_1,LPL/2025 Season/Split 2 Placements_Day 1_6,Bilibili Gaming,EDward Gaming,1.0,0-1,33:38,59380,70825,11,20
LPL,LPL/2025 Season/Split 2 Placements_Day 2_1_1,LPL/2025 Season/Split 2 Placements_Day 2_1,Invictus Gaming,LGD Gaming,1.0,1-0,32:15,65848,49717,19,6
LPL,LPL/2025 Season/Split 2 Placements_Day 2_2_1,LPL/2025 Season/Split 2 Placements_Day 2_2,JD Gaming,LNG Esports,1.0,0-1,24:38,42214,47829,6,14
LPL,LPL/2025 Season/Split 2 Placements_Day 2_3_1,LPL/2025 Season/Split 2 Placements_Day 2_3,LGD Gaming,LNG Esports,1.0,1-0,33:38,65926,57380,16,8
LPL,LPL/2025 Season/Split 2 Placements_Day 2_4_1,LPL/2025 Season/Split 2 Placements_Day 2_4,Invictus Gaming,JD Gaming,1.0,0-1,32:56,52515,62515,4,21
LPL,LPL/2025 Season/Split 2 Placements_Day 2_5_1,LPL/2025 Season/Split 2 Placements_Day 2_5,Invictus Gaming,LNG Esports,1.0,1-0,30:38,65098,50661,24,6
LPL,LPL/2025 Season/Split 2 Placements_Day 2_6_1,LPL/2025 Season/Split 2 Placements_Day 2_6,JD Gaming,LGD Gaming,1.0,0-1,36:32,63243,71254,16,22
LPL,LPL/2025 Season/Split 2 Placements_Day 3_1_1,LPL/2025 Season/Split 2 Placements_Day 3_1,ThunderTalk Gaming,Royal Never Give Up,1.0,1-0,30:45,61263,48804,13,7
LPL,LPL/2025 Season/Split 2 Placements_Day 3_2_1,LPL/2025 Season/Split 2 Placements_Day 3_2,Anyone's Legend,Ultra Prime,1.0,0-1,35:41,61045,70123,16,26
LPL,LPL/2025 Season/Split 2 Placements_Day 3_3_1,LPL/2025 Season/Split 2 Placements_Day 3_3,Ultra Prime,Royal Never Give Up,1.0,0-1,33:12,55381,65142,8,19
LPL,LPL/2025 Season/Split 2 Placements_Day 3_4_1,LPL/2025 Season/Split 2 Placements_Day 3_4,Anyone's Legend,ThunderTalk Gaming,1.0,1-0,23:55,52038,39295,33,7
LPL,LPL/2025 Season/Split 2 Placements_Day 3_5_1,LPL/2025 Season/Split 2 Placements_Day 3_5,Ultra Prime,ThunderTalk Gaming,1.0,0-1,36:28,60975,71189,1,11
LPL,LPL/2025 Season/Split 2 Placements_Day 3_6_1,LPL/2025 Season/Split 2 Placements_Day 3_6,Royal Never Give Up,Anyone's Legend,1.0,1-0,35:48,73186,68360,28,22
LPL,LPL/2025 Season/Split 2 Placements_Day 4_1_1,LPL/2025 Season/Split 2 Placements_Day 4_1,Ninjas in Pyjamas.CN,Oh My God,1.0,1-0,29:05,60118,46811,17,4
LPL,LPL/2025 Season/Split 2 Placements_Day 4_2_1,LPL/2025 Season/Split 2 Placements_Day 4_2,Top Esports,FunPlus Phoenix,1.0,0-1,29:41,48298,57273,4,14
LPL,LPL/2025 Season/Split 2 Placements_Day 4_3_1,LPL/2025 Season/Split 2 Placements_Day 4_3,FunPlus Phoenix,Oh My God,1.0,0-1,32:26,52786,67769,7,19
LPL,LPL/2025 Season/Split 2 Placements_Day 4_4_1,LPL/2025 Season/Split 2 Placements_Day 4_4,Top Esports,Ninjas in Pyjamas.CN,1.0,1-0,27:16,58078,44345,25,7
LPL,LPL/2025 Season/Split 2 Placements_Day 4_5_1,LPL/2025 Season/Split 2 Placements_Day 4_5,Ninjas in Pyjamas.CN,FunPlus Phoenix,1.0,1-0,31:18,61508,52907,13,12
LPL,LPL/2025 Season/Split 2 Placements_Day 4_6_1,LPL/2025 Season/Split 2 Placements_Day 4_6,Top Esports,Oh My God,1.0,0-1,26:01,41283,55515,5,23
LPL,LPL/2025 Season/Split 2 Placements_Day 5_1_1,LPL/2025 Season/Split 2 Placements_Day 5_1,Weibo Gaming,EDward Gaming,1.0,0-1,33:49,53951,62486,3,12
LPL,LPL/2025 Season/Split 2 Placements_Day 5_2_1,LPL/2025 Season/Split 2 Placements_Day 5_2,Bilibili Gaming,Team WE,1.0,1-0,34:37,69850,57672,17,8
LPL,LPL/2025 Season/Split 2 Placements_Day 5_3_1,LPL/2025 Season/Split 2 Placements_Day 5_3,Weibo Gaming,Bilibili Gaming,1.0,1-0,30:10,56614,50814,13,8
LPL,LPL/2025 Season/Split 2 Placements_Day 5_4_1,LPL/2025 Season/Split 2 Placements_Day 5_4,Team WE,EDward Gaming,1.0,1-0,45:55,87343,81786,18,21
LPL,LPL/2025 Season/Split 2 Placements_Day 5_5_1,LPL/2025 Season/Split 2 Placements_Day 5_5,Bilibili Gaming,EDward Gaming,1.0,1-0,32:39,66417,54231,21,7
LPL,LPL/2025 Season/Split 2 Placements_Day 5_6_1,LPL/2025 Season/Split 2 Placements_Day 5_6,Weibo Gaming,Team WE,1.0,0-1,26:33,43421,54731,3,15
LPL,LPL/2025 Season/Split 2 Placements_Day 6_1_1,LPL/2025 Season/Split 2 Placements_Day 6_1,Invictus Gaming,LGD Gaming,1.0,0-1,35:42,66547,74551,20,31
LPL,LPL/2025 Season/Split 2 Placements_Day 6_2_1,LPL/2025 Season/Split 2 Placements_Day 6_2,JD Gaming,LNG Esports,1.0,1-0,27:39,55792,47407,16,10
LPL,LPL/2025 Season/Split 2 Placements_Day 6_3_1,LPL/2025 Season/Split 2 Placements_Day 6_3,Invictus Gaming,JD Gaming,1.0,1-0,33:07,68457,56637,19,7
LPL,LPL/2025 Season/Split 2 Placements_Day 6_4_1,LPL/2025 Season/Split 2 Placements_Day 6_4,LGD Gaming,LNG Esports,1.0,0-1,32:36,53907,64349,9,17
LPL,LPL/2025 Season/Split 2 Placements_Day 6_5_1,LPL/2025 Season/Split 2 Placements_Day 6_5,JD Gaming,LGD Gaming,1.0,1-0,28:22,59805,45221,26,10
LPL,LPL/2025 Season/Split 2 Placements_Day 6_6_1,LPL/2025 Season/Split 2 Placements_Day 6_6,Invictus Gaming,LNG Esports,1.0,0-1,29:31,51413,58082,18,13
LPL,LPL/2025 Season/Split 2 Placements_Day 7_1_1,LPL/2025 Season/Split 2 Placements_Day 7_1,ThunderTalk Gaming,Royal Never Give Up,1.0,0-1,29:06,46029,59680,4,20
LPL,LPL/2025 Season/Split 2 Placements_Day 7_2_1,LPL/2025 Season/Split 2 Placements_Day 7_2,Anyone's Legend,Ultra Prime,1.0,1-0,31:31,60973,47037,15,2
LPL,LPL/2025 Season/Split 2 Placements_Day 7_3_1,LPL/2025 Season/Split 2 Placements_Day 7_3,Anyone's Legend,ThunderTalk Gaming,1.0,0-1,31:25,56694,63736,20,28
LPL,LPL/2025 Season/Split 2 Placements_Day 7_4_1,LPL/2025 Season/Split 2 Placements_Day 7_4,Royal Never Give Up,Ultra Prime,1.0,0-1,39:04,70443,72844,12,17
LPL,LPL/2025 Season/Split 2 Placements_Day 7_5_1,LPL/2025 Season/Split 2 Placements_Day 7_5,Anyone's Legend,Royal Never Give Up,1.0,1-0,42:16,79295,71669,17,16
LPL,LPL/2025 Season/Split 2 Placements_Day 7_6_1,LPL/2025 Season/Split 2 Placements_Day 7_6,ThunderTalk Gaming,Ultra Prime,1.0,0-1,33:51,51260,65430,0,15
LPL,LPL/2025 Season/Split 2 Placements_Day 8_1_1,LPL/2025 Season/Split 2 Placements_Day 8_1,Ninjas in Pyjamas.CN,Oh My God,1.0,0-1,33:11,54867,63986,5,16
LPL,LPL/2025 Season/Split 2 Placements_Day 8_2_1,LPL/2025 Season/Split 2 Placements_Day 8_2,Top Esports,FunPlus Phoenix,1.0,1-0,24:59,50926,40150,15,7
LPL,LPL/2025 Season/Split 2 Placements_Day 8_3_1,LPL/2025 Season/Split 2 Placements_Day 8_3,Top Esports,Ninjas in Pyjamas.CN,1.0,0-1,40:55,79064,80025,25,25
LPL,LPL/2025 Season/Split 2 Placements_Day 8_4_1,LPL/2025 Season/Split 2 Placements_Day 8_4,Oh My God,FunPlus Phoenix,1.0,0-1,33:01,58701,69999,7,22
LPL,LPL/2025 Season/Split 2 Placements_Day 8_5_1,LPL/2025 Season/Split 2 Placements_Day 8_5,Top Esports,Oh My God,1.0,1-0,35:01,69260,62535,13,11
LPL,LPL/2025 Season/Split 2 Placements_Day 8_6_1,LPL/2025 Season/Split 2 Placements_Day 8_6,FunPlus Phoenix,Ninjas in Pyjamas.CN,1.0,1-0,22:47,51886,35641,31,4
LPL,LPL/2025 Season/Split 2 Placements_Round 1_1_1,LPL/2025 Season/Split 2 Placements_Round 1_1,FunPlus Phoenix,LGD Gaming,1.0,1-0,33:46,59578,69683,11,18
LPL,LPL/2025 Season/Split 2 Placements_Round 1_2_1,LPL/2025 Season/Split 2 Placements_Round 1_2,Ultra Prime,Team WE,1.0,1-0,34:04,56448,69303,3,17
LPL,LPL/2025 Season/Split 2 Placements_Round 1_3_1,LPL/2025 Season/Split 2 Placements_Round 1_3,Team WE,LGD Gaming,3.0,0-2,26:53,55772,45299,17,7
LPL,LPL/2025 Season/Split 2 Placements_Round 1_3_2,LPL/2025 Season/Split 2 Placements_Round 1_3,Team WE,LGD Gaming,3.0,0-2,31:23,51893,65122,13,19
LPL,LPL/2025 Season/Split 2 Placements_Round 2_1_1,LPL/2025 Season/Split 2 Placements_Round 2_1,FunPlus Phoenix,Ultra Prime,3.0,2-1,31:30,59937,50640,18,8
LPL,LPL/2025 Season/Split 2 Placements_Round 2_1_2,LPL/2025 Season/Split 2 Placements_Round 2_1,Ultra Prime,FunPlus Phoenix,3.0,2-1,30:10,61855,52292,20,10
LPL,LPL/2025 Season/Split 2 Placements_Round 2_1_3,LPL/2025 Season/Split 2 Placements_Round 2_1,FunPlus Phoenix,Ultra Prime,3.0,2-1,28:00,58113,44403,25,7
LPL,LPL/2025 Season/Split 2 Placements_Round 2_2_1,LPL/2025 Season/Split 2 Placements_Round 2_2,Ultra Prime,Team WE,3.0,1-2,30:09,61572,49703,26,7
LPL,LPL/2025 Season/Split 2 Placements_Round 2_2_2,LPL/2025 Season/Split 2 Placements_Round 2_2,Team WE,Ultra Prime,3.0,1-2,26:41,52401,42431,13,6
LPL,LPL/2025 Season/Split 2 Placements_Round 2_2_3,LPL/2025 Season/Split 2 Placements_Round 2_2,Team WE,Ultra Prime,3.0,1-2,32:09,53988,64344,13,18
LPL,LPL/2025 Season/Split 2 Placements_Tiebreakers_1_1,LPL/2025 Season/Split 2 Placements_Tiebreakers_1,Team WE,EDward Gaming,1.0,0-1,28:32,49231,57471,8,18
LPL,LPL/2025 Season/Split 2 Placements_Tiebreakers_2_1,LPL/2025 Season/Split 2 Placements_Tiebreakers_2,Ultra Prime,Royal Never Give Up,1.0,1-0,47:46,78843,90919,18,28
LPL,LPL/2025 Season/Split 2 Playoffs_Finals_1_1,LPL/2025 Season/Split 2 Playoffs_Finals_1,Anyone's Legend,Bilibili Gaming,5.0,3-1,27:43,55650,45072,18,6
LPL,LPL/2025 Season/Split 2 Playoffs_Finals_1_2,LPL/2025 Season/Split 2 Playoffs_Finals_1,Anyone's Legend,Bilibili Gaming,5.0,3-1,38:00,70295,79669,19,36
LPL,LPL/2025 Season/Split 2 Playoffs_Finals_1_3,LPL/2025 Season/Split 2 Playoffs_Finals_1,Bilibili Gaming,Anyone's Legend,5.0,3-1,41:01,74543,75956,8,15
LPL,LPL/2025 Season/Split 2 Playoffs_Finals_1_4,LPL/2025 Season/Split 2 Playoffs_Finals_1,Anyone's Legend,Bilibili Gaming,5.0,3-1,30:28,61492,47927,19,5
LPL,LPL/2025 Season/Split 2 Playoffs_Play-In_1_1,LPL/2025 Season/Split 2 Playoffs_Play-In_1,Invictus Gaming,EDward Gaming,5.0,3-0,35:53,71645,61412,21,15
LPL,LPL/2025 Season/Split 2 Playoffs_Play-In_1_2,LPL/2025 Season/Split 2 Playoffs_Play-In_1,Invictus Gaming,EDward Gaming,5.0,3-0,39:14,68908,75424,14,16
LPL,LPL/2025 Season/Split 2 Playoffs_Play-In_1_3,LPL/2025 Season/Split 2 Playoffs_Play-In_1,Invictus Gaming,EDward Gaming,5.0,3-0,47:10,83466,91129,24,29
LPL,LPL/2025 Season/Split 2 Playoffs_Play-In_2_1,LPL/2025 Season/Split 2 Playoffs_Play-In_2,FunPlus Phoenix,Ninjas in Pyjamas.CN,5.0,3-2,27:43,57163,43587,22,5
LPL,LPL/2025 Season/Split 2 Playoffs_Play-In_2_2,LPL/2025 Season/Split 2 Playoffs_Play-In_2,Ninjas in Pyjamas.CN,FunPlus Phoenix,5.0,3-2,29:39,57746,48850,16,8
LPL,LPL/2025 Season/Split 2 Playoffs_Play-In_2_3,LPL/2025 Season/Split 2 Playoffs_Play-In_2,FunPlus Phoenix,Ninjas in Pyjamas.CN,5.0,3-2,29:15,59616,49630,20,8
LPL,LPL/2025 Season/Split 2 Playoffs_Play-In_2_4,LPL/2025 Season/Split 2 Playoffs_Play-In_2,Ninjas in Pyjamas.CN,FunPlus Phoenix,5.0,3-2,30:55,62014,54098,18,11
LPL,LPL/2025 Season/Split 2 Playoffs_Play-In_2_5,LPL/2025 Season/Split 2 Playoffs_Play-In_2,FunPlus Phoenix,Ninjas in Pyjamas.CN,5.0,3-2,39:38,70095,80029,14,21
LPL,LPL/2025 Season/Split 2 Playoffs_Play-In_3_1,LPL/2025 Season/Split 2 Playoffs_Play-In_3,Team WE,LGD Gaming,5.0,3-1,36:58,72913,61797,24,13
LPL,LPL/2025 Season/Split 2 Playoffs_Play-In_3_2,LPL/2025 Season/Split 2 Playoffs_Play-In_3,LGD Gaming,Team WE,5.0,3-1,28:32,62661,50872,27,15
LPL,LPL/2025 Season/Split 2 Playoffs_Play-In_3_3,LPL/2025 Season/Split 2 Playoffs_Play-In_3,Team WE,LGD Gaming,5.0,3-1,27:18,55766,41351,15,3
